model,patient_id,transition_index,tc_method1_raw,tc_method2_flow_warped,current_empty,previous_empty
standard,P109,38,0.992358,0.992358,0,0
standard,P109,39,0.994592,0.994592,0,0
standard,P109,40,0.993819,0.993819,0,0
standard,P109,41,0.993822,0.993822,0,0
standard,P109,42,0.993796,0.993796,0,0
standard,P109,43,0.983819,0.983819,0,0
standard,P109,44,0.989224,0.989224,0,0
standard,P109,45,0.992156,0.992156,0,0
standard,P109,46,0.988556,0.988556,0,0
standard,P109,47,0.980606,0.978237,0,0
standard,P109,48,0.984179,0.983769,0,0
standard,P109,49,0.990419,0.990419,0,0
standard,P109,50,0.988746,0.988746,0,0
standard,P109,51,0.993164,0.991537,0,0
standard,P109,52,0.988904,0.988904,0,0
standard,P109,53,0.982823,0.982823,0,0
standard,P109,54,0.983598,0.982805,0,0
standard,P109,55,0.969332,0.977643,0,0
standard,P109,56,0.981227,0.981227,0,0
standard,P109,57,0.983253,0.983253,0,0
standard,P109,58,0.985117,0.985117,0,0
standard,P109,59,0.987554,0.987554,0,0
standard,P109,60,0.985268,0.985268,0,0
standard,P109,61,0.98979,0.98979,0,0
standard,P109,62,0.99092,0.974841,0,0
standard,P109,63,0.984051,0.966487,0,0
standard,P109,64,0.993737,0.978622,0,0
standard,P109,65,0.989537,0.989537,0,0
standard,P109,66,0.989747,0.989747,0,0
standard,P109,67,0.989091,0.989091,0,0
standard,P109,68,0.987005,0.988879,0,0
standard,P109,69,0.994899,0.994899,0,0
standard,P109,70,0.990181,0.990181,0,0
standard,P109,71,0.98829,0.98829,0,0
standard,P109,72,0.988809,0.988809,0,0
standard,P109,73,0.99294,0.99294,0,0
standard,P109,74,0.983817,0.983817,0,0
standard,P109,75,0.980631,0.979017,0,0
standard,P109,76,0.975225,0.98103,0,0
standard,P109,77,0.980871,0.978735,0,0
standard,P109,78,0.987163,0.987163,0,0
standard,P109,79,0.990063,0.990063,0,0
standard,P109,80,0.990255,0.990255,0,0
standard,P109,81,0.983333,0.983333,0,0
standard,P109,82,0.981435,0.974684,0,0
standard,P109,83,0.98606,0.98606,0,0
standard,P109,84,0.985431,0.985431,0,0
standard,P109,85,0.990476,0.990476,0,0
standard,P109,86,0.993353,0.993353,0,0
standard,P109,87,0.996344,0.996344,0,0
standard,P109,88,0.995425,0.995425,0,0
standard,P109,89,0.995125,0.995125,0,0
standard,P109,90,0.994819,0.994819,0,0
standard,P109,91,0.995122,0.995122,0,0
standard,P109,92,0.996028,0.996028,0,0
standard,P109,93,0.986503,0.986503,0,0
standard,P109,94,0.991379,0.991379,0,0
standard,P109,95,0.987013,0.987013,0,0
standard,P109,96,0.984404,0.984404,0,0
standard,P109,97,0.985516,0.985516,0,0
standard,P109,98,0.984459,0.984459,0,0
standard,P109,99,0.985275,0.985275,0,0
standard,P109,100,0.98713,0.98713,0,0
standard,P109,101,0.990654,0.990654,0,0
standard,P109,102,0.974524,0.977163,0,0
standard,P109,103,0.989677,0.989677,0,0
standard,P109,104,0.989032,0.989032,0,0
standard,P109,105,0.990672,0.990672,0,0
standard,P109,106,0.993263,0.993263,0,0
standard,P109,107,0.993928,0.993928,0,0
standard,P109,108,0.990428,0.990428,0,0
standard,P109,109,0.980467,0.971502,0,0
standard,P109,110,0.968889,0.979372,0,0
standard,P109,111,0.96143,0.974184,0,0
standard,P109,112,0.969887,0.979219,0,0
standard,P109,113,0.974859,0.979154,0,0
standard,P109,114,0.974779,0.983617,0,0
standard,P109,115,0.966984,0.984887,0,0
standard,P109,116,0.979708,0.984026,0,0
standard,P109,117,0.976273,0.979879,0,0
standard,P109,118,0.973952,0.978163,0,0
standard,P109,119,0.979955,0.980555,0,0
standard,P109,120,0.969968,0.972851,0,0
standard,P109,121,0.964963,0.975657,0,0
standard,P109,122,0.97536,0.979012,0,0
standard,P109,123,0.970328,0.981394,0,0
standard,P109,124,0.97134,0.97423,0,0
standard,P109,125,0.980222,0.980526,0,0
standard,P109,126,0.97775,0.981818,0,0
standard,P109,127,0.992899,0.992899,0,0
standard,P109,128,0.983364,0.983364,0,0
standard,P109,129,0.993218,0.993218,0,0
standard,P109,130,0.983961,0.983961,0,0
standard,P109,131,0.994134,0.994134,0,0
standard,P109,132,0.995679,0.995679,0,0
standard,P109,133,0.98735,0.98735,0,0
standard,P109,134,0.997842,0.997842,0,0
standard,P109,135,0.992296,0.992296,0,0
standard,P109,136,0.996616,0.996616,0,0
standard,P109,137,0.996934,0.996934,0,0
standard,P109,138,0.991193,0.991193,0,0
standard,P109,139,0.989778,0.989778,0,0
standard,P109,140,0.994627,0.994627,0,0
standard,P109,141,0.994972,0.994972,0,0
standard,P109,142,0.992958,0.992958,0,0
standard,P109,143,0.992442,0.992442,0,0
slim,P000,1,0.864989,0.713959,0,0
slim,P000,2,0.657005,0.867299,0,0
slim,P000,3,0.716792,0.83208,0,0
slim,P000,4,0.907514,0.907514,0,0
slim,P000,5,0.90027,0.90027,0,0
slim,P000,6,0.992556,0.992556,0,0
slim,P000,7,0.793177,0.762105,0,0
slim,P000,8,0.900685,0.862416,0,0
slim,P000,9,0.89689,0.869852,0,0
slim,P000,10,0.911439,0.911439,0,0
slim,P000,11,0.955102,0.955102,0,0
slim,P000,12,0.831933,0.894958,0,0
slim,P000,13,0.782961,0.884381,0,0
slim,P000,14,0.912281,0.912281,0,0
slim,P000,15,0.922581,0.941935,0,0
slim,P000,16,0.90379,0.90379,0,0
slim,P000,17,0.97992,0.97992,0,0
slim,P000,18,0.963636,0.92129,0,0
slim,P000,19,0.94075,0.90534,0,0
slim,P000,20,0.875556,0.933333,0,0
slim,P000,21,0.996812,0.996812,0,0
slim,P000,22,0.727064,0.897196,0,0
slim,P000,23,0.704225,0.843829,0,0
slim,P000,24,0.932203,0.932203,0,0
slim,P000,25,0.619433,0.65587,0,0
slim,P000,26,0.932039,0.915033,0,0
slim,P000,27,0.662824,0.737752,0,0
slim,P000,28,0.808163,0.82449,0,0
slim,P000,29,0.961538,0.961538,0,0
slim,P000,30,0.992908,0.992908,0,0
slim,P000,31,0.929254,0.929254,0,0
slim,P000,32,0.851064,0.877506,0,0
slim,P000,33,0.957494,0.957494,0,0
slim,P000,34,0.952381,0.952381,0,0
slim,P000,35,0.904673,0.904673,0,0
slim,P000,36,0.849926,0.861813,0,0
slim,P000,37,0.88993,0.879532,0,0
slim,P000,38,0.943284,0.943284,0,0
slim,P000,39,0.959259,0.959259,0,0
slim,P000,40,0.950495,0.950495,0,0
slim,P000,41,0.95,0.95,0,0
slim,P000,42,0.805139,0.806134,0,0
slim,P000,43,0.919654,0.865266,0,0
slim,P000,44,0.956322,0.956322,0,0
slim,P000,45,0.998857,0.998857,0,0
slim,P000,46,0.814614,0.821229,0,0
slim,P000,47,0.966777,0.966777,0,0
slim,P000,48,0.955372,0.955372,0,0
slim,P000,49,0.92769,0.92769,0,0
slim,P000,50,0.938776,0.938776,0,0
slim,P000,51,0.816024,0.829912,0,0
slim,P000,52,0.897119,0.897119,0,0
slim,P000,53,0.984709,0.984709,0,0
slim,P000,54,0.996904,0.996904,0,0
slim,P000,55,0.688435,0.807163,0,0
slim,P000,56,0.893365,0.907583,0,0
slim,P000,57,0.964079,0.964079,0,0
slim,P000,58,0.918618,0.944072,0,0
slim,P000,59,0.780488,0.77221,0,0
slim,P000,60,0.932704,0.92562,0,0
slim,P000,61,0.723077,0.852097,0,0
slim,P000,62,0.669065,0.844125,0,0
slim,P000,63,0.646739,0.872777,0,0
slim,P000,64,0.909825,0.920805,0,0
slim,P000,65,0.680973,0.661952,0,0
slim,P000,66,0.893142,0.92823,0,0
slim,P000,67,0.79566,0.831826,0,0
slim,P000,68,0.912664,0.93722,0,0
slim,P000,69,1.0,1.0,0,0
slim,P000,70,0.525469,0.75067,0,0
slim,P000,71,0.877907,0.842105,0,0
slim,P000,72,0.921182,0.862069,0,0
slim,P000,73,0.942478,0.942478,0,0
slim,P000,74,0.885932,0.885932,0,0
slim,P000,75,0.640867,0.866667,0,0
slim,P000,76,0.916883,0.916883,0,0
slim,P000,77,0.996416,0.996416,0,0
slim,P000,78,0.955429,0.955429,0,0
slim,P000,79,0.966916,0.958904,0,0
slim,P000,80,0.93595,0.964876,0,0
slim,P000,81,0.980392,0.980392,0,0
slim,P000,82,0.606522,0.932893,0,0
slim,P000,83,1.0,1.0,0,0
slim,P000,84,0.598525,0.897787,0,0
slim,P000,85,0.62513,0.934169,0,0
slim,P000,86,0.601179,0.874263,0,0
slim,P000,87,0.985127,0.985127,0,0
slim,P000,88,0.91646,0.95128,0,0
slim,P000,89,0.977528,0.977528,0,0
slim,P000,90,0.708481,0.916961,0,0
slim,P000,91,0.730496,0.951807,0,0
slim,P000,92,1.0,1.0,0,0
slim,P000,93,0.719501,0.92446,0,0
slim,P000,94,0.981643,0.982592,0,0
slim,P000,95,0.940719,0.961951,0,0
slim,P000,96,0.93001,0.975379,0,0
slim,P000,97,0.958295,0.953184,0,0
slim,P000,98,0.99908,0.99908,0,0
slim,P000,99,0.913124,0.949588,0,0
slim,P000,100,0.97026,0.968401,0,0
slim,P000,101,0.998134,0.998134,0,0
slim,P000,102,0.95393,0.958781,0,0
slim,P000,103,0.936323,0.961435,0,0
slim,P000,104,0.703839,0.915905,0,0
slim,P000,105,0.816,0.944,0,0
slim,P000,106,0.987889,0.987889,0,0
slim,P000,107,0.99914,0.99914,0,0
slim,P000,108,0.899729,0.936248,0,0
slim,P000,109,0.971098,0.970221,0,0
slim,P000,110,0.977099,0.977099,0,0
slim,P000,111,0.963303,0.963303,0,0
slim,P000,112,0.95713,0.95713,0,0
slim,P000,113,0.748621,0.914375,0,0
slim,P000,114,0.985999,0.983895,0,0
slim,P000,115,0.809992,0.938683,0,0
slim,P000,116,1.0,1.0,0,0
slim,P000,117,0.932806,0.972332,0,0
slim,P000,118,0.925778,0.976077,0,0
slim,P000,119,0.995253,0.995253,0,0
slim,P000,120,0.806084,0.939924,0,0
slim,P000,121,0.967422,0.967422,0,0
slim,P000,122,0.976712,0.964755,0,0
slim,P000,123,0.961938,0.964986,0,0
slim,P000,124,0.961186,0.961318,0,0
slim,P000,125,1.0,1.0,0,0
slim,P000,126,0.691765,0.890127,0,0
slim,P000,127,0.947935,0.933697,0,0
slim,P000,128,0.906954,0.909091,0,0
slim,P000,129,0.794268,0.880081,0,0
slim,P000,130,0.91326,0.947686,0,0
slim,P000,131,0.94246,0.954183,0,0
slim,P000,132,0.998008,0.998008,0,0
slim,P000,133,0.95825,0.950397,0,0
slim,P000,134,0.701933,0.944049,0,0
slim,P000,135,0.968619,0.970711,0,0
slim,P000,136,0.944,0.944,0,0
slim,P000,137,0.702392,0.938154,0,0
slim,P000,138,0.956439,0.956439,0,0
slim,P000,139,0.693762,0.906796,0,0
slim,P000,140,0.687556,0.898836,0,0
slim,P000,141,0.993277,0.993277,0,0
slim,P000,142,0.737762,0.90472,0,0
slim,P000,143,0.742807,0.924806,0,0
slim,P000,144,0.954271,0.954271,0,0
slim,P000,145,0.95435,0.95435,0,0
slim,P000,146,0.946725,0.946725,0,0
slim,P001,1,0.877193,0.881366,0,0
slim,P001,2,0.97483,0.974675,0,0
slim,P001,3,0.973978,0.978894,0,0
slim,P001,4,0.992377,0.992377,0,0
slim,P001,5,0.989833,0.989833,0,0
slim,P001,6,0.987999,0.987999,0,0
slim,P001,7,0.953419,0.970598,0,0
slim,P001,8,0.988802,0.98773,0,0
slim,P001,9,0.953753,0.977069,0,0
slim,P001,10,0.853446,0.880945,0,0
slim,P001,11,0.957012,0.957012,0,0
slim,P001,12,0.978395,0.978395,0,0
slim,P001,13,0.834862,0.845183,0,0
slim,P001,14,0.986437,0.986437,0,0
slim,P001,15,0.849956,0.859785,0,0
slim,P001,16,0.865058,0.858917,0,0
slim,P001,17,0.981769,0.975512,0,0
slim,P001,18,0.991886,0.991886,0,0
slim,P001,19,0.990553,0.990553,0,0
slim,P001,20,0.987919,0.987039,0,0
slim,P001,21,0.980013,0.971598,0,0
slim,P001,22,0.982926,0.982926,0,0
slim,P001,23,0.978538,0.981387,0,0
slim,P001,24,0.942202,0.96869,0,0
slim,P001,25,0.983719,0.984673,0,0
slim,P001,26,0.975258,0.974648,0,0
slim,P001,27,0.978576,0.978576,0,0
slim,P001,28,0.97201,0.977143,0,0
slim,P001,29,0.982097,0.979034,0,0
slim,P001,30,0.990112,0.990112,0,0
slim,P001,31,0.984499,0.979643,0,0
slim,P001,32,0.97069,0.96874,0,0
slim,P001,33,0.967559,0.980269,0,0
slim,P001,34,0.98374,0.98757,0,0
slim,P001,35,0.982137,0.976672,0,0
slim,P001,36,0.973146,0.966879,0,0
slim,P001,37,0.957576,0.970598,0,0
slim,P001,38,0.984038,0.983463,0,0
slim,P001,39,0.98615,0.98615,0,0
slim,P001,40,0.978646,0.979617,0,0
slim,P001,41,0.983175,0.983676,0,0
slim,P001,42,0.97479,0.984606,0,0
slim,P001,43,0.987873,0.983761,0,0
slim,P001,44,0.983041,0.984496,0,0
slim,P001,45,0.983161,0.983161,0,0
slim,P001,46,0.980006,0.978153,0,0
slim,P001,47,0.985722,0.981078,0,0
slim,P001,48,0.976917,0.972302,0,0
slim,P001,49,0.970757,0.971843,0,0
slim,P001,50,0.977918,0.97252,0,0
slim,P001,51,0.962384,0.965959,0,0
slim,P001,52,0.936325,0.959902,0,0
slim,P001,53,0.944805,0.97031,0,0
slim,P001,54,0.951007,0.978824,0,0
slim,P001,55,0.983529,0.97579,0,0
slim,P001,56,0.974514,0.973684,0,0
slim,P001,57,0.985585,0.973262,0,0
slim,P001,58,0.976855,0.977901,0,0
slim,P001,59,0.959972,0.969633,0,0
slim,P001,60,0.969807,0.969785,0,0
slim,P001,61,0.978534,0.980539,0,0
slim,P001,62,0.99295,0.99295,0,0
slim,P001,63,0.967742,0.983315,0,0
slim,P001,64,0.971301,0.975304,0,0
slim,P001,65,0.976586,0.985617,0,0
slim,P001,66,0.991258,0.991258,0,0
slim,P001,67,0.970888,0.981474,0,0
slim,P001,68,0.991754,0.991754,0,0
slim,P001,69,0.974765,0.978212,0,0
slim,P001,70,0.919567,0.978176,0,0
slim,P001,71,0.980686,0.982429,0,0
slim,P001,72,0.994111,0.994111,0,0
slim,P001,73,0.970484,0.97458,0,0
slim,P001,74,0.97951,0.97951,0,0
slim,P001,75,0.984477,0.984477,0,0
slim,P001,76,0.973716,0.981803,0,0
slim,P001,77,0.981177,0.97739,0,0
slim,P001,78,0.993192,0.993192,0,0
slim,P001,79,0.988414,0.988414,0,0
slim,P001,80,0.963023,0.973473,0,0
slim,P001,81,0.949917,0.971718,0,0
slim,P001,82,0.919078,0.978864,0,0
slim,P001,83,0.920527,0.96833,0,0
slim,P001,84,0.953874,0.984326,0,0
slim,P001,85,0.972401,0.972401,0,0
slim,P001,86,0.925551,0.974008,0,0
slim,P001,87,0.920188,0.966239,0,0
slim,P001,88,0.983152,0.983152,0,0
slim,P001,89,0.976605,0.96012,0,0
slim,P001,90,0.984064,0.966483,0,0
slim,P001,91,0.972862,0.970784,0,0
slim,P001,92,0.975636,0.972973,0,0
slim,P001,93,0.976216,0.974054,0,0
slim,P001,94,0.979303,0.96628,0,0
slim,P001,95,0.982514,0.981441,0,0
slim,P001,96,0.980032,0.979482,0,0
slim,P001,97,0.982888,0.988235,0,0
slim,P001,98,0.97306,0.969762,0,0
slim,P001,99,0.969247,0.969247,0,0
slim,P001,100,0.959089,0.979803,0,0
slim,P001,101,0.962774,0.962774,0,0
slim,P001,102,0.96012,0.96012,0,0
slim,P001,103,0.825742,0.841145,0,0
slim,P001,104,0.962882,0.963393,0,0
slim,P001,105,0.951899,0.951351,0,0
slim,P001,106,0.84701,0.839052,0,0
slim,P001,107,0.819079,0.837171,0,0
slim,P001,108,0.783993,0.828144,0,0
slim,P001,109,0.978417,0.978417,0,0
slim,P001,110,0.89911,0.953179,0,0
slim,P001,111,0.710702,0.775855,0,0
slim,P001,112,0.773927,0.789452,0,0
slim,P001,113,0.791684,0.787434,0,0
slim,P001,114,0.753193,0.789303,0,0
slim,P001,115,0.730159,0.750104,0,0
slim,P001,116,0.98355,0.984973,0,0
slim,P001,117,0.97747,0.97747,0,0
slim,P001,118,0.728317,0.822402,0,0
slim,P001,119,0.967966,0.944991,0,0
slim,P001,120,0.66178,0.674598,0,0
slim,P001,121,0.966867,0.964392,0,0
slim,P001,122,0.774882,0.763304,0,0
slim,P001,123,0.933558,0.939783,0,0
slim,P001,124,0.909154,0.910541,0,0
slim,P001,125,0.78943,0.783673,0,0
slim,P001,126,0.978571,0.978571,0,0
slim,P001,127,0.676588,0.679492,0,0
slim,P001,128,0.65507,0.673993,0,0
slim,P001,129,0.940552,0.940117,0,0
slim,P001,130,0.934955,0.928609,0,0
slim,P001,131,0.787114,0.79965,0,0
slim,P001,132,0.816723,0.806135,0,0
slim,P001,133,0.830235,0.830235,0,0
slim,P001,134,0.904202,0.91563,0,0
slim,P001,135,0.972695,0.963034,0,0
slim,P001,136,0.839048,0.877797,0,0
slim,P001,137,0.87574,0.87611,0,0
slim,P001,138,0.976393,0.976393,0,0
slim,P001,139,0.86746,0.86746,0,0
slim,P001,140,0.782918,0.785372,0,0
slim,P001,141,0.796323,0.818826,0,0
slim,P001,142,0.832288,0.836811,0,0
slim,P001,143,0.859794,0.922425,0,0
slim,P011,1,0.993989,0.993989,0,0
slim,P011,2,0.994343,0.994343,0,0
slim,P011,3,0.996863,0.996863,0,0
slim,P011,4,0.995282,0.995282,0,0
slim,P011,5,0.992715,0.992715,0,0
slim,P011,6,0.996819,0.996819,0,0
slim,P011,7,0.993959,0.993959,0,0
slim,P011,8,0.997776,0.997776,0,0
slim,P011,9,0.994588,0.994588,0,0
slim,P011,10,0.995218,0.995218,0,0
slim,P011,11,0.994275,0.994275,0,0
slim,P011,12,0.993963,0.993963,0,0
slim,P011,13,0.993647,0.993647,0,0
slim,P011,14,0.993357,0.993357,0,0
slim,P011,15,0.995589,0.995589,0,0
slim,P011,16,0.994972,0.994972,0,0
slim,P011,17,0.991793,0.991793,0,0
slim,P011,18,0.992031,0.992031,0,0
slim,P011,19,0.991014,0.991014,0,0
slim,P011,20,0.983161,0.983161,0,0
slim,P011,21,0.989261,0.989261,0,0
slim,P011,22,0.971091,0.976821,0,0
slim,P011,23,0.991736,0.983876,0,0
slim,P011,24,0.979861,0.979044,0,0
slim,P011,25,0.979725,0.971817,0,0
slim,P011,26,0.987021,0.978149,0,0
slim,P011,27,0.973223,0.971166,0,0
slim,P011,28,0.979687,0.980522,0,0
slim,P011,29,0.960135,0.964895,0,0
slim,P011,30,0.96254,0.957936,0,0
slim,P011,31,0.950019,0.950019,0,0
slim,P011,32,0.9817,0.9817,0,0
slim,P011,33,0.975318,0.975861,0,0
slim,P011,34,0.988008,0.987654,0,0
slim,P011,35,0.979699,0.981273,0,0
slim,P011,36,0.983988,0.984794,0,0
slim,P011,37,0.988571,0.988571,0,0
slim,P011,38,0.988956,0.988956,0,0
slim,P011,39,0.993939,0.993939,0,0
slim,P011,40,0.988218,0.988218,0,0
slim,P011,41,0.992795,0.992795,0,0
slim,P011,42,0.996007,0.996007,0,0
slim,P011,43,0.985782,0.985782,0,0
slim,P011,44,0.988979,0.988979,0,0
slim,P011,45,0.99037,0.99037,0,0
slim,P011,46,0.98622,0.98622,0,0
slim,P011,47,0.965335,0.966063,0,0
slim,P011,48,0.973298,0.973298,0,0
slim,P011,49,0.990744,0.988922,0,0
slim,P011,50,0.98709,0.98709,0,0
slim,P011,51,0.991118,0.991118,0,0
slim,P011,52,0.983716,0.983716,0,0
slim,P011,53,0.986019,0.986019,0,0
slim,P011,54,0.992652,0.992652,0,0
slim,P011,55,0.985978,0.985978,0,0
slim,P011,56,0.987407,0.987407,0,0
slim,P011,57,0.983523,0.983523,0,0
slim,P011,58,0.993856,0.993856,0,0
slim,P011,59,0.98769,0.977206,0,0
slim,P011,60,0.989489,0.989489,0,0
slim,P011,61,0.997108,0.997108,0,0
slim,P011,62,0.994555,0.994555,0,0
slim,P011,63,0.997085,0.997085,0,0
slim,P011,64,0.997813,0.997813,0,0
slim,P011,65,0.99562,0.99562,0,0
slim,P011,66,0.992674,0.992674,0,0
slim,P011,67,0.9967,0.9967,0,0
slim,P011,68,0.99524,0.99524,0,0
slim,P011,69,0.997439,0.997439,0,0
slim,P011,70,0.993048,0.993048,0,0
slim,P011,71,0.995981,0.995981,0,0
slim,P011,72,0.995278,0.995278,0,0
slim,P011,73,0.995295,0.995295,0,0
slim,P011,74,0.990566,0.990566,0,0
slim,P011,75,0.988649,0.988632,0,0
slim,P011,76,0.986765,0.986765,0,0
slim,P011,77,0.988574,0.988938,0,0
slim,P011,78,0.987755,0.987755,0,0
slim,P011,79,0.985736,0.982377,0,0
slim,P011,80,0.984476,0.984476,0,0
slim,P011,81,0.989691,0.980814,0,0
slim,P011,82,0.978378,0.976237,0,0
slim,P011,83,0.981818,0.968446,0,0
slim,P011,84,0.971451,0.9531,0,0
slim,P011,85,0.985173,0.964891,0,0
slim,P011,86,0.987437,0.980227,0,0
slim,P011,87,0.952818,0.971405,0,0
slim,P011,88,0.988012,0.986777,0,0
slim,P011,89,0.981397,0.985411,0,0
slim,P011,90,0.989553,0.989553,0,0
slim,P011,91,0.993232,0.993232,0,0
slim,P011,92,0.985928,0.985928,0,0
slim,P011,93,0.965399,0.981293,0,0
slim,P011,94,0.989303,0.9897,0,0
slim,P011,95,0.980645,0.977682,0,0
slim,P011,96,0.989293,0.988476,0,0
slim,P011,97,0.990686,0.990686,0,0
slim,P011,98,0.995777,0.995777,0,0
slim,P011,99,0.994058,0.994058,0,0
slim,P011,100,0.987136,0.987136,0,0
slim,P011,101,0.987408,0.987408,0,0
slim,P011,102,0.992573,0.992573,0,0
slim,P011,103,0.990022,0.990022,0,0
slim,P011,104,0.979609,0.979609,0,0
slim,P011,105,0.985869,0.985869,0,0
slim,P011,106,0.993437,0.993437,0,0
slim,P011,107,0.981952,0.981908,0,0
slim,P011,108,0.989344,0.989344,0,0
slim,P011,109,0.981978,0.981978,0,0
slim,P011,110,0.981633,0.981633,0,0
slim,P011,111,0.986913,0.986913,0,0
slim,P011,112,0.99314,0.99314,0,0
slim,P011,113,0.995816,0.995816,0,0
slim,P011,114,0.993156,0.993156,0,0
slim,P011,115,0.994685,0.994685,0,0
slim,P011,116,0.996977,0.996977,0,0
slim,P011,117,0.990943,0.990943,0,0
slim,P011,118,0.994717,0.994717,0,0
slim,P011,119,0.998493,0.998493,0,0
slim,P011,120,0.995461,0.995461,0,0
slim,P011,121,0.995051,0.995051,0,0
slim,P011,122,0.996947,0.996947,0,0
slim,P011,123,0.997325,0.997325,0,0
slim,P011,124,0.990046,0.990046,0,0
slim,P011,125,0.984983,0.984983,0,0
slim,P011,126,0.989867,0.989867,0,0
slim,P011,127,0.985748,0.985748,0,0
slim,P011,128,0.989996,0.989996,0,0
slim,P011,129,0.992748,0.992748,0,0
slim,P011,130,0.990662,0.990662,0,0
slim,P011,131,0.992641,0.992641,0,0
slim,P011,132,0.989708,0.989708,0,0
slim,P011,133,0.993773,0.993773,0,0
slim,P011,134,0.995819,0.995819,0,0
slim,P011,135,0.987448,0.987448,0,0
slim,P011,136,0.99707,0.99707,0,0
slim,P011,137,0.982924,0.982924,0,0
slim,P011,138,0.983471,0.97986,0,0
slim,P011,139,0.99018,0.99018,0,0
slim,P011,140,0.960548,0.982036,0,0
slim,P011,141,0.97985,0.972036,0,0
slim,P011,142,0.97795,0.979326,0,0
slim,P011,143,0.976976,0.974046,0,0
slim,P011,144,0.972576,0.974732,0,0
slim,P011,145,0.973369,0.986217,0,0
slim,P011,146,0.960949,0.964231,0,0
slim,P011,147,0.986001,0.969925,0,0
slim,P011,148,0.985007,0.982196,0,0
slim,P011,149,0.951327,0.969452,0,0
slim,P011,150,0.988431,0.975873,0,0
slim,P011,151,0.990326,0.971102,0,0
slim,P011,152,0.983618,0.980434,0,0
slim,P011,153,0.975124,0.980282,0,0
slim,P011,154,0.982317,0.973732,0,0
slim,P011,155,0.976208,0.977778,0,0
slim,P011,156,0.99586,0.99586,0,0
slim,P011,157,0.988722,0.988722,0,0
slim,P011,158,0.990605,0.990626,0,0
slim,P011,159,0.993631,0.993631,0,0
slim,P011,160,0.953195,0.979881,0,0
slim,P011,161,0.987845,0.987845,0,0
slim,P011,162,0.993766,0.993766,0,0
slim,P011,163,0.994152,0.994152,0,0
slim,P011,164,0.994165,0.994165,0,0
slim,P011,165,0.99635,0.99635,0,0
slim,P011,166,0.995969,0.995969,0,0
slim,P011,167,0.995572,0.995572,0,0
slim,P011,168,0.99628,0.99628,0,0
slim,P011,169,0.993621,0.993621,0,0
slim,P011,170,0.994725,0.994725,0,0
slim,P011,171,0.996224,0.996224,0,0
slim,P011,172,0.995441,0.995441,0,0
slim,P011,173,0.996564,0.996564,0,0
slim,P011,174,0.996944,0.996944,0,0
slim,P011,175,0.993888,0.993888,0,0
slim,P011,176,0.995032,0.995032,0,0
slim,P011,177,0.992767,0.992767,0,0
slim,P011,178,0.993916,0.993916,0,0
slim,P011,179,0.996949,0.996949,0,0
slim,P011,180,0.989189,0.989189,0,0
slim,P011,181,0.995309,0.995309,0,0
slim,P011,182,0.993346,0.993346,0,0
slim,P011,183,0.99451,0.99451,0,0
slim,P011,184,0.97879,0.977901,0,0
slim,P011,185,0.970414,0.972244,0,0
slim,P011,186,0.9736,0.969355,0,0
slim,P011,187,0.970273,0.962589,0,0
slim,P011,188,0.981879,0.956706,0,0
slim,P011,189,0.990397,0.96796,0,0
slim,P011,190,0.978899,0.958664,0,0
slim,P011,191,0.985892,0.981575,0,0
slim,P011,192,0.979933,0.987342,0,0
slim,P011,193,0.977074,0.984447,0,0
slim,P011,194,0.988382,0.986233,0,0
slim,P011,195,0.982809,0.98308,0,0
slim,P011,196,0.99322,0.99322,0,0
slim,P011,197,0.995349,0.995349,0,0
slim,P011,198,0.989865,0.989865,0,0
slim,P011,199,0.985714,0.985714,0,0
slim,P012,1,0.975475,0.977091,0,0
slim,P012,2,0.989306,0.989306,0,0
slim,P012,3,0.795924,0.946424,0,0
slim,P012,4,0.96701,0.983467,0,0
slim,P012,5,0.973643,0.985789,0,0
slim,P012,6,0.98666,0.98666,0,0
slim,P012,7,0.973553,0.975444,0,0
slim,P012,8,0.969697,0.989362,0,0
slim,P012,9,0.99788,0.99788,0,0
slim,P012,10,0.882038,0.962584,0,0
slim,P012,11,0.979946,0.971567,0,0
slim,P012,12,0.924383,0.966298,0,0
slim,P012,13,0.9192,0.977366,0,0
slim,P012,14,0.974464,0.971749,0,0
slim,P012,15,0.977855,0.972318,0,0
slim,P012,16,0.963791,0.97896,0,0
slim,P012,17,0.977085,0.971941,0,0
slim,P012,18,0.968324,0.979912,0,0
slim,P012,19,0.978888,0.978656,0,0
slim,P012,20,0.980739,0.981116,0,0
slim,P012,21,0.985075,0.987702,0,0
slim,P012,22,0.941151,0.975822,0,0
slim,P012,23,0.988276,0.988276,0,0
slim,P012,24,0.985922,0.988446,0,0
slim,P012,25,0.991312,0.991312,0,0
slim,P012,26,0.935032,0.961644,0,0
slim,P012,27,0.987742,0.988372,0,0
slim,P012,28,0.941454,0.950394,0,0
slim,P012,29,0.992269,0.992269,0,0
slim,P012,30,0.989854,0.989854,0,0
slim,P012,31,0.989247,0.988194,0,0
slim,P012,32,0.993248,0.993248,0,0
slim,P012,33,0.984977,0.985198,0,0
slim,P012,34,0.938144,0.973628,0,0
slim,P012,35,0.996185,0.996185,0,0
slim,P012,36,0.995974,0.995974,0,0
slim,P012,37,0.934899,0.966287,0,0
slim,P012,38,0.986811,0.986811,0,0
slim,P012,39,0.994106,0.994106,0,0
slim,P012,40,0.98047,0.982425,0,0
slim,P012,41,0.983201,0.982233,0,0
