model,patient_id,frame_index,cohort,dice,iou,hd95,assd,relative_area_error,pred_area,gt_area,status,temporal_dice,absent_transition_rate,track_break_rate,mask_dropout_rate
slim,P000,36,excluded,0.5035971223021583,0.33653846153846156,13.508126358879785,4.045404026613867,0.16299559471365638,380,454,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,37,excluded,0.4935897435897436,0.3276595744680851,9.219544457292887,3.5151860568005744,0.025974025974025976,474,462,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,38,excluded,0.4945164506480558,0.32847682119205296,9.219544457292887,3.533546435015782,0.125,531,472,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,39,excluded,0.5339805825242718,0.36423841059602646,7.835450483145835,3.207878271701397,0.14137214137214138,549,481,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,40,excluded,0.527117031398668,0.3578811369509044,8.0,3.3640608227814925,0.1492842535787321,562,489,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,41,excluded,0.5294117647058824,0.36,7.106076496631101,3.419122510883226,0.125,558,496,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,42,excluded,0.45558086560364464,0.2949852507374631,12.52320344695428,4.2694857462556985,0.250996015936255,376,502,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,43,excluded,0.41993637327677624,0.2657718120805369,12.0,4.261127557234675,0.15098039215686274,433,510,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,44,excluded,0.44842105263157894,0.28900949796472186,12.066380675153123,4.17855291624058,0.14814814814814814,437,513,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,45,excluded,0.450261780104712,0.2905405405405405,12.060184151062915,4.129941266857175,0.1528046421663443,438,517,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,46,excluded,0.4489795918367347,0.2894736842105263,14.317821063276353,4.723978004683544,0.4342105263157895,301,532,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,47,excluded,0.4444444444444444,0.2857142857142857,15.14590510762677,4.76578716261645,0.43843283582089554,301,536,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,48,excluded,0.44970414201183434,0.2900763358778626,15.03318648760539,4.782747472307548,0.43807763401109057,304,541,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,49,excluded,0.4217016029593095,0.2671875,15.463483047373435,4.983972308712464,0.5200729927007299,263,548,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,50,excluded,0.42424242424242425,0.2692307692307692,16.614206952766946,5.084084652185966,0.4972677595628415,276,549,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,51,excluded,0.4723092998955068,0.3091655266757866,15.376622651117433,4.48734691963497,0.2880143112701252,398,559,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,52,excluded,0.4827586206896552,0.3181818181818182,15.288842911260513,4.3786389722501475,0.41725352112676056,331,568,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,53,excluded,0.47919010123734535,0.3150887573964497,15.297058540778355,4.373360227227072,0.4293286219081272,323,566,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,54,excluded,0.48997772828507796,0.32448377581120946,15.512818888485938,4.372106295889695,0.43826086956521737,323,575,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,55,excluded,0.45352400408580185,0.29326287978863935,15.538653216689832,4.377230430702357,0.27336860670194,412,567,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,56,excluded,0.4390735146022155,0.2812903225806452,12.912044662188405,4.200192421437227,0.22994652406417113,432,561,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,57,excluded,0.408,0.2562814070351759,14.159769318686187,4.565714232424833,0.24253075571177504,431,569,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,58,excluded,0.3760848601735776,0.23159144893111638,13.448026047926339,4.701915259830994,0.18388791593695272,466,571,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,59,excluded,0.44132397191574724,0.28314028314028317,10.770329614269007,4.2535854647915325,0.3438538205980066,395,602,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,60,excluded,0.49010367577756836,0.32459425717852686,10.0,4.154987995554065,0.25779967159277506,452,609,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,61,excluded,0.3883129123468426,0.2409356725146199,13.30392053889425,4.543018485840944,0.24046434494195687,458,603,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,62,excluded,0.3967935871743487,0.2475,10.700237713501828,3.821232962597941,0.3954983922829582,376,622,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,63,excluded,0.36666666666666664,0.22448979591836735,13.92838827718412,4.573035693346471,0.4,360,600,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,64,excluded,0.35577889447236183,0.21638141809290953,13.038404810405298,4.484014941455311,0.3741830065359477,383,612,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,65,excluded,0.44253490870032225,0.28413793103448276,11.180339887498949,4.47794602023835,0.4861788617886179,316,615,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,66,excluded,0.4247020585048754,0.2696011004126547,12.79594154601839,5.031045277365365,0.4918300653594771,311,612,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,67,excluded,0.2970059880239521,0.17440225035161744,22.029619099583567,7.51674470738371,0.5919055649241147,242,593,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,68,excluded,0.27742749054224464,0.16105417276720352,22.416442414621066,7.6179492501553066,0.6256499133448874,216,577,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,69,excluded,0.3153846153846154,0.1872146118721461,22.444323734432647,7.308339117100849,0.6170212765957447,216,564,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,70,excluded,0.2914285714285714,0.1705685618729097,18.681541692269406,7.12119198946863,0.7108655616942909,157,543,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,71,excluded,0.3314917127071823,0.1986754966887417,18.43365765421222,6.424587772845242,0.6517690875232774,187,537,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,72,excluded,0.3617300131061599,0.2208,17.606962445691604,6.214845844317401,0.5974264705882353,219,544,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,73,excluded,0.3496143958868895,0.2118380062305296,19.176699162463496,6.50864948173202,0.5724770642201835,233,545,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,74,excluded,0.42460796139927626,0.26952526799387444,17.46424919657298,5.735730956957558,0.4533582089552239,293,536,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,75,excluded,0.49667405764966743,0.3303834808259587,15.183473122038448,5.185562557294481,0.3570127504553734,353,549,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,76,excluded,0.538860103626943,0.36879432624113473,13.001920240520265,4.356670727786295,0.23905109489051096,417,548,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,77,excluded,0.5368852459016393,0.36694677871148457,13.416407864998739,4.408768721193131,0.2446043165467626,420,556,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,78,excluded,0.5400593471810089,0.3699186991869919,12.377349237317418,4.248348634723014,0.18165467625899281,455,556,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,79,excluded,0.5470249520153551,0.3764861294583884,11.661903789690601,4.090260569972346,0.1392857142857143,482,560,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,80,excluded,0.5550239234449761,0.3841059602649007,11.293703207261885,4.102222574108926,0.13059033989266547,486,559,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,81,excluded,0.5377990430622009,0.36780104712041883,11.2870347766876,4.23481759038362,0.14056939501779359,483,562,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,82,excluded,0.5281473899692938,0.3588317107093185,12.806248474865697,4.3648756613745565,0.19074074074074074,437,540,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,83,excluded,0.5281473899692938,0.3588317107093185,12.543778305577872,4.337719213425802,0.19074074074074074,437,540,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,84,excluded,0.514018691588785,0.34591194968553457,11.596866405015795,4.510668186431935,0.08243727598566308,512,558,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,85,excluded,0.5105527638190954,0.3427800269905533,11.661903789690601,4.3374145236382695,0.17095588235294118,451,544,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,86,excluded,0.5062166962699822,0.3388822829964328,11.313708498984761,4.6628826838453135,0.014311270125223614,567,559,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,87,excluded,0.5123239436619719,0.34437869822485206,11.313708498984761,4.644810222435237,0.02857142857142857,576,560,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,88,excluded,0.5695142378559463,0.3981264637002342,10.295630140987,4.083857574773353,0.12834224598930483,633,561,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,89,excluded,0.561163387510693,0.39001189060642094,10.295630140987,4.190939836063477,0.10251798561151079,613,556,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,90,excluded,0.5218216318785579,0.35301668806161746,10.81202140517967,4.349830659058798,0.029906542056074768,519,535,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,91,excluded,0.562874251497006,0.39166666666666666,10.563702056396211,4.237781559998977,0.0875,609,560,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,92,excluded,0.56,0.3888888888888889,10.389669780137305,4.270036269034704,0.07597173144876325,609,566,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,93,excluded,0.5313092979127134,0.36175710594315247,10.763320424192289,4.298221111600379,0.04814814814814815,514,540,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,94,excluded,0.5258215962441315,0.35668789808917195,10.770329614269007,4.382278849138708,0.042279411764705885,521,544,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,95,excluded,0.49761677788369874,0.33121827411167515,11.313708498984761,4.624515522139349,0.06099815157116451,508,541,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,96,excluded,0.537121906507791,0.36716791979949875,10.295630140987,4.272545991621291,0.03776978417266187,535,556,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,97,excluded,0.5500910746812386,0.3793969849246231,9.476262610815432,4.053518831435913,0.018050541516245487,544,554,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,98,excluded,0.563963963963964,0.39272271016311167,9.433981132056603,3.9575883533068845,0.042328042328042326,543,567,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,99,excluded,0.5821428571428572,0.4105793450881612,9.433981132056603,3.7709712997856495,0.07228915662650602,539,581,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,100,excluded,0.6062222222222222,0.43494897959183676,8.94427190999916,3.532412409289818,0.08673469387755102,537,588,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,101,excluded,0.6058458813108946,0.43456162642947904,8.94427190999916,3.571568869150661,0.09932659932659933,535,594,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,102,excluded,0.645602049530316,0.4766708701134931,7.810249675906654,3.19558087916518,0.045075125208681135,572,599,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,103,excluded,0.631578947368421,0.46153846153846156,8.06225774829855,3.3174210921734106,0.1185064935064935,543,616,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,104,excluded,0.6616541353383458,0.4943820224719101,9.192017202563507,3.251511763880303,0.14705882352941177,551,646,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,105,excluded,0.6525285481239804,0.48426150121065376,7.810249675906654,3.3630888991720282,0.1196319018404908,574,652,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,106,excluded,0.6530612244897959,0.48484848484848486,7.615773105863909,3.349468243400832,0.09486780715396578,582,643,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,107,excluded,0.649712879409352,0.48116646415552855,7.800525847404515,3.350759226430173,0.08934169278996865,581,638,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,108,excluded,0.5970409051348999,0.42555831265508687,8.54400374531753,3.630809343984249,0.15569823434991975,526,623,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,109,excluded,0.576544315129812,0.4050314465408805,8.6536172634861,3.6876938966398325,0.1537190082644628,512,605,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,110,excluded,0.5934455270150576,0.42191435768261965,8.94427190999916,3.5982792619279156,0.09612141652613827,536,593,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,111,excluded,0.6008658008658009,0.42945544554455445,8.985562792093212,3.6281842701322295,0.07820299500831947,554,601,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,112,excluded,0.623175965665236,0.45261845386533667,8.06225774829855,3.2988171948240397,0.022569444444444444,589,576,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,113,excluded,0.65,0.48148148148148145,8.94427190999916,3.2582606047536804,0.13333333333333333,680,600,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,114,excluded,0.6365054602184087,0.4668192219679634,9.848857801796104,3.39814526007718,0.11900826446280992,677,605,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,115,excluded,0.6222961730449251,0.45169082125603865,8.602325267042627,3.312706397703057,0.15412186379928317,644,558,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,116,excluded,0.6244796003330558,0.4539951573849879,8.94427190999916,3.2962249077649064,0.1561938958707361,644,557,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,117,excluded,0.6146095717884131,0.44363636363636366,8.596493114870116,3.379346590031449,0.08947368421052632,621,570,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,118,excluded,0.6079593564775614,0.4367396593673966,9.433981132056603,3.3798818868528464,0.151183970856102,632,549,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,119,excluded,0.6040955631399317,0.43276283618581907,9.433981132056603,3.377393265823544,0.17037037037037037,632,540,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,120,excluded,0.6061093247588425,0.4348327566320646,10.161598439229726,3.6201676686175666,0.21746880570409982,683,561,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,121,excluded,0.6063912704598597,0.43512304250559286,11.057336805529962,3.70261441246767,0.315884476534296,729,554,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,122,excluded,0.6081504702194357,0.4369369369369369,11.324259223769024,3.666863338620624,0.3412844036697248,731,545,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,123,excluded,0.636144578313253,0.4664310954063604,9.962214450449025,3.3413106435828186,0.3446327683615819,714,531,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,124,excluded,0.6489533011272142,0.4803337306317044,9.164658342969666,3.1863058414948027,0.3042671614100185,703,539,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,125,excluded,0.6427990235964198,0.473621103117506,9.380371963365674,3.225637698836905,0.3365019011406844,703,526,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,126,excluded,0.6327474560592045,0.462787550744249,9.433981132056603,3.228186285455045,0.1237721021611002,572,509,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,127,excluded,0.5853211009174312,0.41374837872892345,9.316040960936556,3.617891326895022,0.010948905109489052,542,548,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,128,excluded,0.6208251473477406,0.45014245014245013,7.615773105863909,3.0718401238671578,0.11131725417439703,479,539,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,129,excluded,0.697282099343955,0.5352517985611511,6.708203932499369,2.5834870905070475,0.12478031634446397,498,569,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,130,excluded,0.7373271889400922,0.583941605839416,6.082762530298219,2.1879167964481225,0.12931034482758622,505,580,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,131,excluded,0.7421150278293135,0.5899705014749262,6.28828640183097,2.1423266479616134,0.12521739130434784,503,575,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,132,excluded,0.753731343283582,0.6047904191616766,6.28828640183097,2.064936917130993,0.12259194395796848,501,571,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,133,excluded,0.7675276752767528,0.6227544910179641,7.802775637731995,1.99680921725129,0.12780656303972365,505,579,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,134,excluded,0.7726829268292683,0.629570747217806,8.94427190999916,1.9737056762282839,0.12614259597806216,478,547,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,135,excluded,0.7543520309477756,0.6055900621118012,10.285871029606856,2.2009095312600944,0.14028776978417265,478,556,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,136,excluded,0.8107109879963066,0.6816770186335404,8.722987232804474,1.693459783299736,0.06951871657754011,522,561,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,137,excluded,0.7518248175182481,0.6023391812865497,9.26775813927783,2.2299234359289906,0.08726003490401396,523,573,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,138,excluded,0.740673339399454,0.588150289017341,9.26087697212806,2.3159712418320595,0.05830388692579505,533,566,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,139,excluded,0.7698042870456664,0.6257575757575757,10.539313440518091,2.0988312343915165,0.041970802919708027,525,548,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,140,excluded,0.746551724137931,0.5955983493810179,8.06225774829855,2.3425241403675843,0.04225352112676056,592,568,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,141,excluded,0.7442258340461934,0.5926430517711172,7.9810249675906615,2.3587998818009903,0.047285464098073555,598,571,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,142,excluded,0.7281021897810219,0.5724533715925395,11.180339887498949,2.5163956375337113,0.007272727272727273,546,550,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,143,excluded,0.7236954662104362,0.5670241286863271,8.159018936169593,2.4880224856367326,0.058098591549295774,601,568,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,144,excluded,0.6993755575379126,0.5377229080932785,11.40175425099138,2.7920953827600146,0.008880994671403197,558,563,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,145,excluded,0.7105038428693424,0.5509933774834437,6.909363379870801,2.491986037830653,0.061619718309859156,603,568,ok,0.9233592447788533,0.0,0.0,0.0
slim,P000,146,excluded,0.69009009009009,0.5268225584594223,11.180339887498949,2.8167330771141246,0.045774647887323945,542,568,ok,0.9233592447788533,0.0,0.0,0.0
slim,P001,0,retained,0.7458279845956355,0.5946775844421699,32.52823723651248,6.157426701477958,0.5129032258064516,1876,1240,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,1,retained,0.8352293577981651,0.7170762444864525,5.0,2.2538836497150503,0.20113085621970922,1487,1238,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,2,retained,0.8469539375928677,0.7345360824742269,4.47213595499958,2.074712411258914,0.17271993543179984,1453,1239,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,3,retained,0.833211944646759,0.714107365792759,5.0,2.273327935548957,0.21451612903225806,1506,1240,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,4,retained,0.8338762214983714,0.7150837988826816,5.0,2.249436832896318,0.20686900958466453,1511,1252,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,5,retained,0.832556471853711,0.7131449631449631,5.0,2.2749816894101356,0.22941646682653877,1538,1251,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,6,retained,0.840270366417645,0.7245398773006135,5.0,2.1616567779054807,0.22037914691943128,1545,1266,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,7,retained,0.848041010618821,0.7361729179910999,4.47213595499958,2.0477538829707234,0.18654923939151322,1482,1249,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,8,retained,0.8438538205980066,0.7298850574712644,4.47213595499958,2.112097460132429,0.17765273311897106,1465,1244,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,9,retained,0.8430879712746858,0.728739913097455,5.0,2.1559107239265556,0.19984202211690363,1519,1266,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,10,retained,0.7534516765285996,0.6044303797468354,30.019805085167086,5.777950197631467,0.45718901453957994,1804,1238,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,11,retained,0.7282471626733922,0.5726326227069906,30.804194541007334,5.789536648701374,0.529505582137161,1918,1254,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,12,retained,0.7152605459057072,0.5567358763882182,30.72743741149718,5.9249584953140895,0.5709728867623605,1970,1254,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,13,retained,0.8457675753228121,0.7327532628962088,5.0,2.1382262583340377,0.1952755905511811,1518,1270,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,14,retained,0.856937970598781,0.7496863237139272,4.47213595499958,1.989400284437893,0.1721183800623053,1505,1284,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,15,retained,0.7417810405362273,0.5895484525621512,30.50307439468045,5.9076060461418685,0.48848292295472595,1874,1259,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,16,retained,0.85360524399126,0.7445997458703939,4.47213595499958,2.0172926442094257,0.17418844022169439,1483,1263,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,17,retained,0.8601449275362318,0.7546090273363001,4.47213595499958,1.938716789862664,0.15456674473067916,1479,1281,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,18,retained,0.8553868402024585,0.7473152242577384,5.0,2.0143169893541057,0.14918414918414918,1479,1287,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,19,retained,0.851878612716763,0.7419760855884204,5.0,2.0669497861535855,0.15744349181605613,1485,1283,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,20,retained,0.849009009009009,0.7376330619912336,5.0,2.132256675156771,0.16796875,1495,1280,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,21,retained,0.8484203052893149,0.7367447595561035,5.0,2.1612846030213095,0.150381679389313,1507,1310,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,22,retained,0.8481788676523621,0.736380713838447,5.0,2.136790378790294,0.14462490332559938,1480,1293,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,23,retained,0.8488120950323974,0.7373358348968105,5.0,2.1188532365306205,0.17711598746081506,1502,1276,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,24,retained,0.8329314502239064,0.7136953955135773,5.425918223488179,2.4012272145174376,0.21941896024464833,1595,1308,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,25,retained,0.8434812521499828,0.7293277810826889,5.656854249492381,2.2459072475769597,0.22247706422018348,1599,1308,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,26,retained,0.843631342768381,0.7295522388059702,5.656854249492381,2.270629672028651,0.22333077513430544,1594,1303,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,27,retained,0.8518005540166205,0.7418576598311218,5.656854249492381,2.178853196597679,0.20795107033639143,1580,1308,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,28,retained,0.8490107601527247,0.7376357056694813,6.324555320336759,2.2360987274987787,0.18754745634016703,1564,1317,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,29,retained,0.8489710498779212,0.7375757575757576,6.324555320336759,2.270954824169165,0.2003069838833461,1564,1303,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,30,retained,0.8522766770941953,0.7425802543912781,6.4031242374328485,2.2165762093268304,0.2029096477794793,1571,1306,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,31,retained,0.8500345542501728,0.7391826923076923,6.324555320336759,2.2585898701640774,0.21932515337423314,1590,1304,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,32,retained,0.8613895610093328,0.7565270188221008,5.0,2.0499221110296344,0.2083969465648855,1583,1310,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,33,retained,0.8586242654683719,0.7522713506965475,5.0,2.066793254932953,0.22367409684857803,1592,1301,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,34,retained,0.853021978021978,0.7437125748502994,5.0,2.1463493406909477,0.22970903522205208,1606,1306,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,35,retained,0.8515057113187954,0.7414104882459313,4.47213595499958,2.1376425002631136,0.21549079754601227,1585,1304,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,36,retained,0.8396193161790624,0.7235722964763062,5.0,2.289225145987403,0.19242658423493045,1543,1294,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,37,retained,0.8359133126934984,0.7180851063829787,5.0,2.3783672194485455,0.21064638783269962,1592,1315,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,38,retained,0.8212927756653993,0.6967741935483871,5.385164807134504,2.613367840759621,0.24263565891472869,1603,1290,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,39,retained,0.80600068189567,0.6750428326670475,6.708203932499369,2.8527742331002224,0.2789432789432789,1646,1287,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,40,retained,0.7971114167812929,0.6626643796455117,7.615773105863909,2.9579278011313064,0.27899686520376177,1632,1276,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,41,retained,0.7836818649297224,0.6443066516347238,8.06225774829855,3.1713711471841797,0.27890625,1637,1280,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,42,retained,0.765082574991574,0.6195414847161572,9.848857801796104,3.532009543476228,0.33254716981132076,1695,1272,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,43,retained,0.7615176151761518,0.6148796498905909,9.848857801796104,3.5522390302500177,0.33175355450236965,1686,1266,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,44,retained,0.7454855195911414,0.5942422596414992,10.0,3.8208462232065523,0.32936507936507936,1675,1260,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,45,retained,0.7273954116059379,0.5715800636267232,10.63014581273465,4.124037402011239,0.36363636363636365,1710,1254,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,46,retained,0.7250250584697627,0.5686582809224319,12.020797289396148,4.164183308468941,0.39057507987220447,1741,1252,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,47,retained,0.7235313640889479,0.5668226729069162,12.727922061357855,4.2380951142472645,0.40654952076677314,1761,1252,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,48,retained,0.7340674007340674,0.5798629414865577,12.35912728604015,4.061391583210374,0.39951961569255406,1748,1249,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,49,retained,0.7417619367854741,0.589524318546232,12.0,3.908907958930402,0.4100486223662885,1740,1234,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,50,retained,0.7417085427135678,0.5894568690095847,11.180339887498949,3.8859519121856754,0.4111470113085622,1747,1238,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,51,retained,0.7440273037542662,0.592391304347826,10.522812285250165,3.854444718407014,0.39967239967239965,1709,1221,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,52,retained,0.7759601706970128,0.6339337594421848,8.052919086053764,3.3644503346613286,0.2992641046606705,1589,1223,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,53,retained,0.805319541928334,0.6740878169449598,6.324555320336759,2.8420028861379705,0.22615131578947367,1491,1216,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,54,retained,0.8302025782688766,0.7096977329974811,5.830951894845301,2.4456797916740873,0.21451876019575855,1489,1226,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,55,retained,0.8306780288995924,0.7103929024081115,6.324555320336759,2.4153198962158005,0.22506183017312448,1486,1213,ok,0.9407941452227521,0.0,0.0,0.0
slim,P001,56,retained,0.8373471656168952,0.7202039515615042,6.324555320336759,2.3157822009400766,0.24355777223607647,1496,1203,ok,0.9407941452227521,0.0,0.0,0.0
